uprn,OS_lpi_address,OS_pao,OS_postcode,OS_max_height,OS_height_band,OS_max_epc_floor_level,OS_address_count,OS_property_type,OS_lucs_type_count,OS_title_number,OS_title_number_counts,OS_toid,OS_usrn,OS_custodian_name,OS_country,OS_easting,OS_northing
200003755242,"WIDECOMBE HOUSE CRAWFORD ESTATE, CRAWFORD ROAD, LONDON, SE5 9HF",WIDECOMBE HOUSE CRAWFORD ESTATE CRAWFORD ROAD,SE5 9HF,21,Over 18m,5,36,FLATS,RESIDENTIAL:36,{SGL298041},1,osgb1000005879523,22500637,SOUTHWARK,ENGLAND,532372,176408
200003755263,"TREVITHICK HOUSE RENNIE ESTATE, GALLEYWALL ROAD, LONDON, SE16 3PE",TREVITHICK HOUSE RENNIE ESTATE GALLEYWALL ROAD,SE16 3PE,41.4,Over 18m,13,52,FLATS,RESIDENTIAL:52,{TGL242005},1,osgb1000006169634,22501019,SOUTHWARK,ENGLAND,534865,178613
200003755185,"TOMSON HOUSE ST SAVIOURS ESTATE, ABBEY STREET, LONDON, SE1 3DJ",TOMSON HOUSE ST SAVIOURS ESTATE ABBEY STREET,SE1 3DJ,18.7,Over 18m,4,18,FLATS,RESIDENTIAL:18,{TGL154960},1,osgb1000006031653,22500001,SOUTHWARK,ENGLAND,533533,179459
200003500022,"TIVOLI COURT, ROTHERHITHE STREET, LONDON, SE16 5UD",TIVOLI COURT ROTHERHITHE STREET,SE16 5UD,24.9,Over 18m,7,42,FLATS,RESIDENTIAL:42,{SGL469242},1,osgb1000041730484,22502127,SOUTHWARK,ENGLAND,536644,180023
200003408830,"98 JAMAICA ROAD, LONDON, SE16 4SQ",98 JAMAICA ROAD,SE16 4SQ,21.1,Over 18m,7,12,FLATS,RESIDENTIAL:12,{LN190148},1,osgb1000006174452,22501346,SOUTHWARK,ENGLAND,534335,179405
200003500143,"THE CLOVE BUILDING, SHAD THAMES, LONDON, SE1 2NQ",THE CLOVE BUILDING SHAD THAMES,SE1 2NQ,22.8,Over 18m,,1,RETAIL PREMISE,RETAILING:1,{TGL135177},1,osgb1000006030164,22502224,SOUTHWARK,ENGLAND,533887,179919
10091666380,"STOCKHAM COURT, RODNEY ROAD, LONDON, SE17 1AS",STOCKHAM COURT RODNEY ROAD,SE17 1AS,18.2,Over 18m,0,17,FLATS,RESIDENTIAL:17,{SGL384379},1,osgb5000005156689605,22502094,SOUTHWARK,ENGLAND,532580.83,178727.5
200003493634,"SIDNEY WEBB HOUSE, 159 GREAT DOVER STREET, LONDON, SE1 4GZ",SIDNEY WEBB HOUSE 159 GREAT DOVER STREET,SE1 4GZ,21.1,Over 18m,,75,RESIDENTIAL EDUCATION,"RESIDENTIAL:73, INSTITUTIONAL AND COMMUNAL ACCOMMODATION:1",{136735},1,osgb1000041369801,22501118,SOUTHWARK,ENGLAND,532775,179284
200003497143,"RAVENSTONE, BAGSHOT STREET, LONDON, SE17 2QR",RAVENSTONE BAGSHOT STREET,SE17 2QR,18.7,Over 18m,5,81,FLATS,RESIDENTIAL:81,{TGL303855},1,osgb1000006029652,22500129,SOUTHWARK,ENGLAND,533274,178181
200003499263,"RALEIGH COURT, LYMER AVENUE, LONDON, SE19 1LS",RALEIGH COURT LYMER AVENUE,SE19 1LS,29.2,Over 18m,8,40,FLATS,RESIDENTIAL:40,{TGL324197},1,osgb1000006008595,22501604,SOUTHWARK,ENGLAND,533797,171459
10091666731,"PENNY BLACK COURT, 2D, CARLTON GROVE, LONDON, SE15 2EZ",PENNY BLACK COURT 2D CARLTON GROVE,SE15 2EZ,19.1,Over 18m,,30,FLATS,RESIDENTIAL:30,{SGL188219},1,osgb5000005177787133,22500449,SOUTHWARK,ENGLAND,534766.77,176801.53
200003355248,"LYON HOUSE, 160-166, BOROUGH HIGH STREET, LONDON, SE1 1AN",LYON HOUSE 160-166 BOROUGH HIGH STREET,SE1 1AN,18.7,Over 18m,,22,MULTI COMMERCIAL,OFFICES:21,{262003},1,osgb1000005887640,22500284,SOUTHWARK,ENGLAND,532452,179849
200003372421,"IMPERIAL WAR MUSEUM, LAMBETH ROAD, LONDON, SE1 6HZ",IMPERIAL WAR MUSEUM LAMBETH ROAD,SE1 6HZ,29.4,Over 18m,,1,MULTI (RETAIL) COMMERCIAL,"RETAILING:1, LEISURE AND RECREATIONAL BUILDINGS:1",{SGL166901},1,osgb1000005729739,22501454,SOUTHWARK,ENGLAND,531411,179148
10090284434,"HIGHGROVE HOUSE, 26 GROVE PARK, LONDON, SE5 8LH",HIGHGROVE HOUSE 26 GROVE PARK,SE5 8LH,19,Over 18m,0,8,FLATS,RESIDENTIAL:8,{SGL324056},1,osgb1000006022297,22501164,SOUTHWARK,ENGLAND,533581.9,176033.11
10093338657,"GUILD HOUSE, 393 ROTHERHITHE NEW ROAD, LONDON, SE16 3DH",GUILD HOUSE 393 ROTHERHITHE NEW ROAD,SE16 3DH,24.6,Over 18m,0,20,FLATS,RESIDENTIAL:20,{TGL310990},1,osgb5000005204693794,22502114,SOUTHWARK,ENGLAND,534501.8,178062.85
200003498355,"GLENHURST COURT, FARQUHAR ROAD, LONDON, SE19 1SR",GLENHURST COURT FARQUHAR ROAD,SE19 1SR,30,Over 18m,8,36,FLATS,RESIDENTIAL:36,{TGL323072},1,osgb1000006008389,22500940,SOUTHWARK,ENGLAND,533541,171404
200003499609,"ERIC WILKINS HOUSE, OLD KENT ROAD, LONDON, SE1 5ES",ERIC WILKINS HOUSE OLD KENT ROAD,SE1 5ES,18.4,Over 18m,5,20,FLATS,RESIDENTIAL:20,{LN94690},1,osgb1000006171621,22501843,SOUTHWARK,ENGLAND,534173,178061
200003372417,"EILEEN HOUSE, 80-94, NEWINGTON CAUSEWAY, LONDON, SE1 6NG",EILEEN HOUSE 80-94 NEWINGTON CAUSEWAY,SE1 6NG,129.4,Over 18m,,1,SINGLE COMMERCIAL,OFFICES:1,{TGL112684},1,osgb5000005227564516,22501798,SOUTHWARK,ENGLAND,532004,179263
200003497338,"DAY HOUSE GOSCHEN ESTATE, BETHWIN ROAD, LONDON, SE5 0YE",DAY HOUSE GOSCHEN ESTATE BETHWIN ROAD,SE5 0YE,19.6,Over 18m,5,24,FLATS,RESIDENTIAL:24,{LN90028},1,osgb1000005883064,22500231,SOUTHWARK,ENGLAND,532251,177453
200003376006,"COLOMBO HOUSE, 50-60, BLACKFRIARS ROAD, LONDON, SE1 8NN",COLOMBO HOUSE 50-60 BLACKFRIARS ROAD,SE1 8NN,27.8,Over 18m,,1,SINGLE COMMERCIAL,UTILITIES:1,{SGL9822},1,osgb1000005730619,22500249,SOUTHWARK,ENGLAND,531626,180118
200003500845,"CHARTHAM HOUSE, WESTON STREET, LONDON, SE1 4DX",CHARTHAM HOUSE WESTON STREET,SE1 4DX,19.9,Over 18m,4,35,FLATS,RESIDENTIAL:35,{LN46637},1,osgb1000005888939,22502690,SOUTHWARK,ENGLAND,532972,179356
10091665715,"BRIDGESTONE HOUSE, 27 BLUE ANCHOR LANE, LONDON, SE16 3UL",BRIDGESTONE HOUSE 27 BLUE ANCHOR LANE,SE16 3UL,20.4,Over 18m,0,27,FLATS,RESIDENTIAL:27,{LN33815},1,osgb5000005179739556,22500270,SOUTHWARK,ENGLAND,534527.79,178930.02
10090286879,"BRAMPTON HOUSE, 17 ALBATROSS WAY, LONDON, SE16 7EB",BRAMPTON HOUSE 17 ALBATROSS WAY,SE16 7EB,19.8,Over 18m,0,39,FLATS,RESIDENTIAL:39,{TGL332438},1,osgb5000005111096643,22502883,SOUTHWARK,ENGLAND,535450.5,179601.9
10091663786,"AYRES COURT, 74 NEW CHURCH ROAD, LONDON, SE5 7FA",AYRES COURT 74 NEW CHURCH ROAD,SE5 7FA,18.9,Over 18m,0,24,FLATS,RESIDENTIAL:24,{TGL520298},1,osgb5000005158074144,22501778,SOUTHWARK,ENGLAND,532712.06,177432.05
200003497873,"ARNOT HOUSE COMBER ESTATE, COMBER GROVE, LONDON, SE5 0LA",ARNOT HOUSE COMBER ESTATE COMBER GROVE,SE5 0LA,21.8,Over 18m,6,24,FLATS,RESIDENTIAL:24,{LN215559},1,osgb1000005882682,22500563,SOUTHWARK,ENGLAND,532302,177068
200003498580,"ALASKA BUILDINGS, 61 GRANGE ROAD, LONDON, SE1 3BA",ALASKA BUILDINGS 61 GRANGE ROAD,SE1 3BA,18.7,Over 18m,6,137,MIXED USE,"RESIDENTIAL:134, OFFICES:2, STORAGE AND WAREHOUSING:1",{TGL85629},1,osgb1000006031702,22501101,SOUTHWARK,ENGLAND,533573,179091
200003363300,"83 WESTON STREET, LONDON, SE1 3RS",83 WESTON STREET,SE1 3RS,26.7,Over 18m,,5,FLATS,RESIDENTIAL:5,{SGL295020},1,osgb1000005887506,22502690,SOUTHWARK,ENGLAND,532942,179836
10009798927,"81 HANOVER PARK, LONDON, SE15 5EF",81 HANOVER PARK,SE15 5EF,23.6,Over 18m,6,154,FLATS,RESIDENTIAL:154,{TGL269456},1,osgb1000001769590662,22501190,SOUTHWARK,ENGLAND,534407,176613
200003498445,"57 GAINSFORD STREET, LONDON, SE1 2NB",57 GAINSFORD STREET,SE1 2NB,19.8,Over 18m,5,8,FLATS,RESIDENTIAL:8,{LN197513},1,osgb1000006030562,22501011,SOUTHWARK,ENGLAND,533725,179940
10093340606,"36 SNOWSFIELDS, LONDON, SE1 3QP",36 SNOWSFIELDS,SE1 3QP,26.5,Over 18m,,29,RETAIL MIXED USE,"RESIDENTIAL:28, RETAILING:1",{TGL425223},1,osgb5000005187146878,22502262,SOUTHWARK,ENGLAND,533026.7,179913.7
200003410821,"30 ST JAMESS ROAD, LONDON, SE16 4QJ",30 ST JAMESS ROAD,SE16 4QJ,20.3,Over 18m,5,17,FLATS,RESIDENTIAL:17,{TGL272108},1,osgb1000001769646499,22502341,SOUTHWARK,ENGLAND,534336.62,179300.75
10091664592,"3 LONDON BRIDGE STREET, LONDON, SE1 9SG",3 LONDON BRIDGE STREET,SE1 9SG,76.2,Over 18m,,2,MULTI COMMERCIAL,OFFICES:3,"{TGL110143,LN199975}",2,osgb5000005120053398,22501542,SOUTHWARK,ENGLAND,532829.48,180238.43
10093339192,"3 MORE LONDON RIVERSIDE, LONDON, SE1 2AQ",3 MORE LONDON RIVERSIDE,SE1 2AQ,45.3,Over 18m,,8,MULTI COMMERCIAL,OFFICES:8,{TGL143293},1,osgb1000001802735780,22503263,SOUTHWARK,ENGLAND,533379.74,180121.21
10094084368,"29 SURREY QUAYS ROAD, LONDON, SE16 7FU",29 SURREY QUAYS ROAD,SE16 7FU,30.1,Over 18m,,71,FLATS,RESIDENTIAL:71,{TGL215017},1,osgb5000005238611709,22502426,SOUTHWARK,ENGLAND,535679.07,179513.3
10009805174,"193 LONG LANE, LONDON, SE1 4PD",193 LONG LANE,SE1 4PD,23.9,Over 18m,,2,MULTI COMMERCIAL,OFFICES:2,{LN203868},1,osgb1000001769623574,22501547,SOUTHWARK,ENGLAND,533057,179544
200003362722,"166 TOWER BRIDGE ROAD, LONDON, SE1 3LZ",166 TOWER BRIDGE ROAD,SE1 3LZ,18.1,Over 18m,4,16,FLATS,RESIDENTIAL:16,{TGL3089},1,osgb1000006030675,22502529,SOUTHWARK,ENGLAND,533469,179604
10094084359,"11 MARITIME STREET, LONDON, SE16 7FU",11 MARITIME STREET,SE16 7FU,30.1,Over 18m,,70,FLATS,RESIDENTIAL:70,{TGL215017},1,osgb5000005238611709,22503463,SOUTHWARK,ENGLAND,535679.07,179513.3
10094086688,"WALTON HEIGHTS, 143 WALWORTH ROAD, LONDON, SE17 1FX",WALTON HEIGHTS 143 WALWORTH ROAD,SE17 1FX,26.6,Over 18m,0,98,FLATS,RESIDENTIAL:98,{SGL384380},1,osgb5000005239527603,22502642,SOUTHWARK,ENGLAND,532189.58,178690.48
10091668162,"VILLIERS COURT, 167 LONG LANE, LONDON, SE1 3FA",VILLIERS COURT 167 LONG LANE,SE1 3FA,20.3,Over 18m,0,19,FLATS,RESIDENTIAL:19,{TGL262906},1,osgb5000005199688090,22501547,SOUTHWARK,ENGLAND,532941.09,179585.21
200003498440,"THE COOPERAGES, 8 GAINSFORD STREET, LONDON, SE1 2NE",THE COOPERAGES 8 GAINSFORD STREET,SE1 2NE,24.2,Over 18m,,1,SINGLE COMMERCIAL,OFFICES:1,{SGL391569},1,osgb1000006030256,22501011,SOUTHWARK,ENGLAND,533688,179988
200003501132,"TAVISTOCK TOWER, RUSSELL PLACE, LONDON, SE16 7PQ",TAVISTOCK TOWER RUSSELL PLACE,SE16 7PQ,26.1,Over 18m,5,21,FLATS,RESIDENTIAL:21,{TGL134164},1,osgb1000041729483,22503107,SOUTHWARK,ENGLAND,536188,179190
200003499975,"TAVERN QUAY, ROPE STREET, LONDON, SE16 7TE",TAVERN QUAY ROPE STREET,SE16 7TE,31.4,Over 18m,,30,MULTI COMMERCIAL,"OFFICES:25, INDUSTRY:5",{TGL228826},1,osgb5000005194204492,22502105,SOUTHWARK,ENGLAND,536257,178961
200003755331,"STAGSHAW HOUSE EAST DULWICH ESTATE, PYTCHLEY ROAD, LONDON, SE22 8DB",STAGSHAW HOUSE EAST DULWICH ESTATE PYTCHLEY ROAD,SE22 8DB,18.3,Over 18m,,27,FLATS,RESIDENTIAL:27,{LN3440},1,osgb1000006018002,22502019,SOUTHWARK,ENGLAND,533384,175591
10013527974,"SUMERIA COURT, 177 ROTHERHITHE NEW ROAD, LONDON, SE16 2BE",SUMERIA COURT 177 ROTHERHITHE NEW ROAD,SE16 2BE,19.4,Over 18m,5,20,FLATS,RESIDENTIAL:20,{SGL319175},1,osgb1000001769637407,22502114,SOUTHWARK,ENGLAND,535263,178665
200003497241,"STEPHENSON HOUSE ROCKINGHAM ESTATE, BATH TERRACE, LONDON, SE1 6PP",STEPHENSON HOUSE ROCKINGHAM ESTATE BATH TERRACE,SE1 6PP,18.8,Over 18m,4,80,FLATS,RESIDENTIAL:80,{SGL395833},1,osgb1000005889508,22500175,SOUTHWARK,ENGLAND,532196,179282
10091664753,"SITKA HOUSE, 20 QUEBEC WAY, LONDON, SE16 7EU",SITKA HOUSE 20 QUEBEC WAY,SE16 7EU,19.4,Over 18m,0,42,FLATS,RESIDENTIAL:42,{TGL205014},1,osgb5000005213576766,22502022,SOUTHWARK,ENGLAND,536094.74,179539.45
10090287455,"ROFFO COURT, RED LION ROW, LONDON, SE17 2BU",ROFFO COURT RED LION ROW,SE17 2BU,27.9,Over 18m,0,5,FLATS,RESIDENTIAL:5,{TGL257197},1,osgb5000005106583003,22502052,SOUTHWARK,ENGLAND,532517.1,177770.95
200003755354,"SAWYER HOUSE KINGSWOOD ESTATE, SEELEY DRIVE, LONDON, SE21 8QF",SAWYER HOUSE KINGSWOOD ESTATE SEELEY DRIVE,SE21 8QF,18.5,Over 18m,4,25,FLATS,RESIDENTIAL:25,{SGL141663},1,osgb1000042330169,22502216,SOUTHWARK,ENGLAND,533477,171692
200003493857,"SAMPSON HOUSE, 64 HOPTON STREET, LONDON, SE1 9JH",SAMPSON HOUSE 64 HOPTON STREET,SE1 9JH,32.9,Over 18m,,2,MULTI COMMERCIAL,OFFICES:2,{TGL138850},1,osgb1000001802297306,22501288,SOUTHWARK,ENGLAND,531755,180489
10013526567,"PALESTRA HOUSE, 197 BLACKFRIARS ROAD, LONDON, SE1 8NJ",PALESTRA HOUSE 197 BLACKFRIARS ROAD,SE1 8NJ,52,Over 18m,,4,MULTI COMMERCIAL,OFFICES:4,{LN84513},1,osgb1000001802710503,22500249,SOUTHWARK,ENGLAND,531692,180032
200003394590,"PECKHAM LEVELS, 95A, RYE LANE, LONDON, SE15 4ST",PECKHAM LEVELS 95A RYE LANE,SE15 4ST,21.6,Over 18m,,97,RETAIL MIXED USE,"RETAILING:70, RESIDENTIAL:25, OFFICES:2",{LN105329},1,osgb1000006165383,22502166,SOUTHWARK,ENGLAND,534270.8,176411.19
200003497908,"NAPIER HOUSE BRANDON ESTATE, COOKS ROAD, LONDON, SE17 3NQ",NAPIER HOUSE BRANDON ESTATE COOKS ROAD,SE17 3NQ,28.9,Over 18m,9,36,FLATS,RESIDENTIAL:36,{LN107479},1,osgb1000005719988,22500588,SOUTHWARK,ENGLAND,531858,177671
200003367171,"IMMIGRATION ADVISORY SERVICE LTD, MARATHON HOUSE, 190 GREAT DOVER STREET, LONDON, SE1 4YB",MARATHON HOUSE 190 GREAT DOVER STREET,SE1 4YB,20.2,Over 18m,,5,MULTI COMMERCIAL,OFFICES:6,{SGL215013},1,osgb1000005887145,22501118,SOUTHWARK,ENGLAND,532514,179663
200003359559,"THE LANTERN, MILL HOUSE, 8 MILL STREET, LONDON, SE1 2BA",MILL HOUSE 8 MILL STREET,SE1 2BA,19.5,Over 18m,,7,MULTI (RETAIL) COMMERCIAL,"OFFICES:7, RETAILING:1",{TGL129686},1,osgb1000001769634731,22501722,SOUTHWARK,ENGLAND,533927,179728
200003755328,"MELBREAK HOUSE EAST DULWICH ESTATE, PYTCHLEY ROAD, LONDON, SE22 8AL",MELBREAK HOUSE EAST DULWICH ESTATE PYTCHLEY ROAD,SE22 8AL,25.5,Over 18m,3,51,FLATS,RESIDENTIAL:51,{LN3440},1,osgb1000006018040,22502019,SOUTHWARK,ENGLAND,533433,175641
200003497678,"MARVELL HOUSE ELMINGTON ESTATE, CAMBERWELL ROAD, LONDON, SE5 7JD",MARVELL HOUSE ELMINGTON ESTATE CAMBERWELL ROAD,SE5 7JD,18.7,Over 18m,4,45,FLATS,RESIDENTIAL:45,{SGL239531},1,osgb1000005882501,22500417,SOUTHWARK,ENGLAND,532519,177119
200003499428,"LLOYDS WHARF, 3 MILL STREET, LONDON, SE1 2BD",LLOYDS WHARF 3 MILL STREET,SE1 2BD,26.7,Over 18m,,5,MULTI COMMERCIAL,OFFICES:5,{SGL99073},1,osgb1000006030439,22501722,SOUTHWARK,ENGLAND,533849,179730
10000816675,"MAGISTRATES COURT, 15 DEYNSFORD ROAD, LONDON, SE5 7LE",MAGISTRATES COURT 15 DEYNSFORD ROAD,SE5 7LE,21.5,Over 18m,,2,MULTI COMMERCIAL,"COMMUNITY BUILDINGS:1, OFFICES:1",{SGL75262},1,osgb1000005877263,22500693,SOUTHWARK,ENGLAND,532669,176953
200003755240,"KESWICK HOUSE CRAWFORD ESTATE, CRAWFORD ROAD, LONDON, SE5 9NL",KESWICK HOUSE CRAWFORD ESTATE CRAWFORD ROAD,SE5 9NL,21,Over 18m,5,36,FLATS,RESIDENTIAL:36,{SGL298041},1,osgb1000005877678,22500637,SOUTHWARK,ENGLAND,532294,176508
200003498819,"FALCON POINT, HOPTON STREET, LONDON, SE1 9JH",FALCON POINT HOPTON STREET,SE1 9JH,22.3,Over 18m,8,110,FLATS,RESIDENTIAL:110,{TGL138850},1,osgb1000005730198,22501288,SOUTHWARK,ENGLAND,531798,180527
10093340449,"CARIO HOUSE, 12 THE GRANGE, LONDON, SE1 3GU",CARIO HOUSE 12 THE GRANGE,SE1 3GU,23.8,Over 18m,0,136,FLATS,RESIDENTIAL:136,{247735},1,osgb5000005204137320,22501106,SOUTHWARK,ENGLAND,533601.17,179237.82
200003377538,"CLINK WHARF, CLINK STREET, LONDON, SE1 9DG",CLINK WHARF CLINK STREET,SE1 9DG,24,Over 18m,6,12,FLATS,RESIDENTIAL:12,{TGL97948},1,osgb1000005890143,22500526,SOUTHWARK,ENGLAND,532529,180429
200003500135,"BUTLERS AND COLONIAL WHARF, SHAD THAMES, LONDON, SE1 2PX",BUTLERS AND COLONIAL WHARF SHAD THAMES,SE1 2PX,20.6,Over 18m,6,119,MIXED USE,"RESIDENTIAL:118, OFFICES:1",{TGL148312},1,osgb1000042666012,22502224,SOUTHWARK,ENGLAND,533852,179874
200003498486,"BROWNLOW HOUSE DICKENS ESTATE, GEORGE ROW, LONDON, SE16 4UJ",BROWNLOW HOUSE DICKENS ESTATE GEORGE ROW,SE16 4UJ,19,Over 18m,3,20,FLATS,RESIDENTIAL:20,{TGL351130},1,osgb1000006172824,22501038,SOUTHWARK,ENGLAND,534159,179750
10094744122,"BEASLEY HOUSE, EATON WALK, LONDON, SE15 2UH",BEASLEY HOUSE EATON WALK,SE15 2UH,21.9,Over 18m,0,37,FLATS,RESIDENTIAL:37,{TGL334569},1,osgb5000005255558665,22503471,SOUTHWARK,ENGLAND,534717.31,176848.13
200003377084,"BANKSIDE HOUSE, 24 SUMNER STREET, LONDON, SE1 9JA",BANKSIDE HOUSE 24 SUMNER STREET,SE1 9JA,38,Over 18m,,8,RESIDENTIAL EDUCATION,"RESIDENTIAL:6, INSTITUTIONAL AND COMMUNAL ACCOMMODATION:1",{TGL104101},1,osgb1000005890924,22502417,SOUTHWARK,ENGLAND,532054,180323
10013524331,"ARTESIAN HOUSE, 137 GRANGE ROAD, LONDON, SE1 3GF",ARTESIAN HOUSE 137 GRANGE ROAD,SE1 3GF,27.5,Over 18m,4,11,FLATS,RESIDENTIAL:11,{TGL246601},1,osgb1000001769623313,22501101,SOUTHWARK,ENGLAND,533732,178991
10094086477,"95 PECKHAM ROAD, LONDON, SE15 5FA",95 PECKHAM ROAD,SE15 5FA,19.3,Over 18m,0,33,FLATS,RESIDENTIAL:33,{LN128248},1,osgb5000005251013531,22501935,SOUTHWARK,ENGLAND,533688.62,176814.33
200003355249,"92 BOROUGH HIGH STREET, LONDON, SE1 1LL",92 BOROUGH HIGH STREET,SE1 1LL,18.9,Over 18m,4,8,MIXED USE,"RESIDENTIAL:8, OFFICES:1",{353049},1,osgb1000005890447,22500284,SOUTHWARK,ENGLAND,532531,180003
200003360531,"9 HOLYROOD STREET, LONDON, SE1 2EL",9 HOLYROOD STREET,SE1 2EL,19.4,Over 18m,,6,MULTI COMMERCIAL,OFFICES:6,{SGL275422},1,osgb1000006033786,22501277,SOUTHWARK,ENGLAND,533234,180013
10093338148,"9 CHURCHYARD ROW, LONDON, SE11 4FB",9 CHURCHYARD ROW,SE11 4FB,24,Over 18m,,345,RETAIL MIXED USE,"RESIDENTIAL:343, RETAILING:1, OFFICES:1",{TGL118639},1,osgb5000005226365306,22500510,SOUTHWARK,ENGLAND,531794.88,178804.28
10091666964,"85 WESTON STREET, LONDON, SE1 3RS",85 WESTON STREET,SE1 3RS,26.7,Over 18m,,3,FLATS,RESIDENTIAL:3,{SGL295020},1,osgb1000005887506,22502690,SOUTHWARK,ENGLAND,532942,179832
200003498823,"65 HOPTON STREET, LONDON, SE1 9GZ",65 HOPTON STREET,SE1 9GZ,51.2,Over 18m,,2,MULTI COMMERCIAL,OFFICES:2,{TGL15666},1,osgb1000005730762,22501288,SOUTHWARK,ENGLAND,531805,180431
200003355857,"SOUTH OF THE BORDER HOLDINGS LTD, 57A, LANT STREET, LONDON, SE1 1QN",57A LANT STREET,SE1 1QN,18.2,Over 18m,1,2,MIXED USE,"RESIDENTIAL:2, STORAGE AND WAREHOUSING:1",{SGL125525},1,osgb1000005887800,22501477,SOUTHWARK,ENGLAND,532333,179738
10009806682,"6 MORE LONDON PLACE, LONDON, SE1 2AU",6 MORE LONDON PLACE,SE1 2AU,34.3,Over 18m,,11,MULTI (RETAIL) COMMERCIAL,"OFFICES:7, RETAILING:4",{TGL143293},1,osgb1000001802567699,22503250,SOUTHWARK,ENGLAND,533131,180213
200003463729,"360 ESP LTD, 58A, CAMBERWELL CHURCH STREET, LONDON, SE5 8QZ",58A CAMBERWELL CHURCH STREET,SE5 8QZ,18.3,Over 18m,3,4,RETAIL MIXED USE,"RESIDENTIAL:3, RETAILING:2",{TGL75540},1,osgb1000005876595,22500395,SOUTHWARK,ENGLAND,532802.52,176690.66
10093338146,"5 CHURCHYARD ROW, LONDON, SE11 4FB",5 CHURCHYARD ROW,SE11 4FB,24,Over 18m,0,32,FLATS,RESIDENTIAL:32,{TGL118639},1,osgb5000005226365306,22500510,SOUTHWARK,ENGLAND,531791.46,178808.5
200003464540,"JI HUA LI, 49 CAMBERWELL CHURCH STREET, LONDON, SE5 8TR",49 CAMBERWELL CHURCH STREET,SE5 8TR,18.1,Over 18m,3,3,RETAIL MIXED USE,"RESIDENTIAL:3, RETAILING:1",{SGL349984},1,osgb1000005876810,22500395,SOUTHWARK,ENGLAND,532800,176733
200003356530,"LEISUREWORLD UK LTD (POST ADMINISTRATION), 43 BOROUGH HIGH STREET, LONDON, SE1 1LZ",43 BOROUGH HIGH STREET,SE1 1LZ,19.1,Over 18m,,4,MIXED USE,"RESIDENTIAL:4, OFFICES:1",{SGL451120},1,osgb1000005890464,22500284,SOUTHWARK,ENGLAND,532682,180162
200003375230,"35 WESTMINSTER BRIDGE ROAD, LONDON, SE1 7JB",35 WESTMINSTER BRIDGE ROAD,SE1 7JB,19.5,Over 18m,4,9,FLATS,RESIDENTIAL:9,{LN133218},1,osgb5000005105868407,22502685,SOUTHWARK,ENGLAND,531508,179409
10094743222,"3 DANSON MEWS, LONDON, SE17 3FL",3 DANSON MEWS,SE17 3FL,20.1,Over 18m,0,26,FLATS,RESIDENTIAL:26,{TGL279973},1,osgb5000005248114210,22503474,SOUTHWARK,ENGLAND,532183.01,178278.06
10013525382,"257 RYE LANE, LONDON, SE15 4UP",257 RYE LANE,SE15 4UP,18.1,Over 18m,6,36,FLATS,RESIDENTIAL:36,{TGL290528},1,osgb1000001769633199,22502166,SOUTHWARK,ENGLAND,534460,175963
200003356976,"203 TOOLEY STREET, LONDON, SE1 2JX",203 TOOLEY STREET,SE1 2JX,24.1,Over 18m,3,3,FLATS,RESIDENTIAL:3,{TGL119204},1,osgb1000006030265,22502518,SOUTHWARK,ENGLAND,533563,179917
200003374203,"2 WALWORTH ROAD, LONDON, SE1 6EB",2 WALWORTH ROAD,SE1 6EB,19.5,Over 18m,3,9,FLATS,RESIDENTIAL:9,{TGL251176},1,osgb1000001769672111,22502642,SOUTHWARK,ENGLAND,532003,178816
10093339210,"COSTCUTTER, 159A, GREAT DOVER STREET, LONDON, SE1 4GZ",159A GREAT DOVER STREET,SE1 4GZ,21.1,Over 18m,,1,MULTI (RETAIL) COMMERCIAL,RETAILING:2,{136735},1,osgb1000041369801,22501118,SOUTHWARK,ENGLAND,532778.66,179275.23
10091667319,"118 TOOLEY STREET, LONDON, SE1 2TH",118 TOOLEY STREET,SE1 2TH,19,Over 18m,,9,FLATS,RESIDENTIAL:9,{LN75775},1,osgb5000005169622197,22502518,SOUTHWARK,ENGLAND,533204.72,180093.23
10091664145,"117 WESTON STREET, LONDON, SE1 4GR",117 WESTON STREET,SE1 4GR,24.2,Over 18m,,19,FLATS,RESIDENTIAL:19,{TGL302287},1,osgb5000005135028834,22502690,SOUTHWARK,ENGLAND,532960.15,179567.41
200003376819,"LONDON BRIDGE HOTEL LIMITED, 10-18, LONDON BRIDGE STREET, LONDON, SE1 9SG",10-18 LONDON BRIDGE STREET,SE1 9SG,28.2,Over 18m,,2,MULTI (RETAIL) COMMERCIAL,"RETAILING:2, INSTITUTIONAL AND COMMUNAL ACCOMMODATION:1",{TGL119099},1,osgb1000005890266,22501542,SOUTHWARK,ENGLAND,532789,180198
200003499692,"WADE HOUSE DICKENS ESTATE, PARKERS ROW, LONDON, SE1 2DJ",WADE HOUSE DICKENS ESTATE PARKERS ROW,SE1 2DJ,18,Over 18m,20,44,RETAIL MIXED USE,"RESIDENTIAL:43, RETAILING:1",{LN26815},1,osgb1000006172761,22501904,SOUTHWARK,ENGLAND,534005,179592
10090286965,"VICTORIA HOUSE, 38 SURREY QUAYS ROAD, LONDON, SE16 7DX",VICTORIA HOUSE 38 SURREY QUAYS ROAD,SE16 7DX,26.8,Over 18m,0,56,FLATS,RESIDENTIAL:56,{TGL332438},1,osgb5000005111096757,22502426,SOUTHWARK,ENGLAND,535496.03,179557.74
